title,company,country,date_posted,description,indeed_skills,skills
Scientist,INVIVOCUE PTE. LTD.,Singapore,2020-12-22,"[CANDIDATES WHO REQUIRE WORK PASSES NEED NOT APPLY]Summary:A Scientist is required to manage projects and perform experiments focusing on humanized and wild-type mice disease models in diverse areas including inflammation, metabolic, liver diseases, and cancers for drug efficacy evaluation.Essential Functions:1. Planning, management, coordination, and financial control of in vivo mouse based projects2. Perform laboratory tests and data analysis to produce reliable and precise data to support scientific investigations3. Support the company in its go to market strategy in pre-sales and post-sales support.4. Keep up to date with technical developments, especially those that improve reliability and efficiency5. Develop new assay protocols on identified topics relevant to the field6. Inventory management, update accounting records on Navision.7. Actively contribute and support the implementation of process improvement programs.8. Conduct literature searches on identified topics relevant to the field.9. Any other duties as may be assigned by the Company.Requirements:PhD degree in immunology and cancer biology relevant fieldsExperience working with mouse and competent in surgical techniques would be preferredPrior experience in histology, flow cytometry panel design and analysis will be preferredUnderstands technical requirement, project management and be able to provide support in the translation and commercialization of the company’s in vivo mouse based business.Ability to handle projects independently with minimal supervisionTeam player with good people management and communication skillsMethodological and good scientific writing skillsHighly driven & self-motivatedIntegrity and sense of urgency","'C', 'R'","['Accounting', 'Biology', 'Communication', 'Data Analysis', 'Design', 'Golang', 'Immunology', 'Literature', 'Market', 'Project Management', 'Protocol', 'Sales', 'Translation', 'Writing']"
#SGUnitedJobs Scientist (3-month Contract),"TECHNOLOGY CENTRE FOR OFFSHORE AND MARINE, SINGAPO...",Singapore,2020-12-25,"[CANDIDATES WHO REQUIRE WORK PASSES NEED NOT APPLY]Job DescriptionSupport and contribute to the development of hydrodynamic modelling capabilities, including tools, techniques and methodologies used for the simulation of:Maritime and offshore systems, including moored systems, coupled floating platforms;Remotely controlled and autonomous ships;Real-world marine environment;Cyber-physical or physical-numerical modelling and simulation of ocean basins.Digitalization and data analytics to enhance predictability and reliability of M&O systems.Any other duties as assigned.RequirementsQualifications & Field of Studya. PhD from reputable universities in Ocean Engineering, Mechanical Engineering, Civil Engineering or other related discipline.Work experiences & Skillsetsa. Strong working knowledge of hydrodynamics, naval architecture and offshore engineering.b. Experience in using CFD and potential flow software packages to simulate the behaviour and response of floating systems, such as Star CCM+, OpenFOAM, SESAM and Orcaflex.c. Physical modelling in wave flumes, wave tank or ocean basin.d. Knowledge in sensing, data analytics, machine learning of marine and offshore systems at model- and full-scale will be an advantage.Othersa. Good interpersonal and communication skillsb. Ability to adapt and work effectively as a member of a teamc. Good command of written and spoken English Languaged. Resourceful and self-driven with high degree of professional integrity","'Golang', 'C', 'R'","['Civil Engineering', 'Communication', 'Data Analytics', 'English', 'Machine Learning', 'Mechanical Engineering', 'Modelling', 'Naval Architecture', 'Platform', 'Software Package']"
Scientist - Chemistry | Cargene Therapeutics,EVX VENTURES PTE. LTD.,Singapore,2020-12-23,"[CANDIDATES WHO REQUIRE WORK PASSES NEED NOT APPLY]Cargene is developing oligonucleotide therapeutics across oncology, cardiovascular and fibrotic diseases. With sites in Boston, Singapore, and Shanghai, Cargene combines proprietary chemistry with novel biology platforms.We are hiring talented and driven individuals to join our growinh team. Find out more at: https://www.linkedin.com/company/cargene-therapeutics/You will be responsible for developing cutting edge technologies and related assays by designing and executing experiments, collecting data, performing analysis, drawing conclusions, and presenting to key stakeholders.Key ResponsibilitiesDesign and perform experiments, communicate results and conclusions to aid in team decision- makingContribute to ongoing research projects in a fast-paced environmentKeep detailed lab notebooks, prepare reports, updates, and summaries for managers and teamsUpkeep of lab equipment, laboratory supplies and good housekeepingPerform other related duties incidental to the work described hereinEssential RequirementsExcellent skills in synthetic organic chemistry, small molecule synthesis, biomolecular bioconjugationExperienced in analytical techniques such as NMR, HPLC and MSExcellent laboratory, experimental and organizational skillsProven track record of innovation and scientific creativityPassionate about research and goal-drivenDesign and execute experiments with limited instructionAbility to effectively troubleshoot, propose and prioritize next steps or suggest alternate strategiesPerform data analysis; write reports and present results to the project team, draw conclusion and propose next stepsAttention to detail and the ability to communicate effectively, taking initiativeAnalytical, organized, efficient, problem solver, easily adaptable, self-motivated, independent but also works well in a teamA self-starter, positive, and driven with a “can do” attitude.Excellent verbal/written communication skillsAll listed requirements are deemed as essential functions to this position; however, business conditions may require reasonable accommodations for additional task and responsibilities.Preferred Experience/Education/SkillsPhD degree in chemistry or biochemistry, or equivalentBSc or Masters degree in chemistry with 6+ years of industrial or laboratory experienceExperience in nucleotide chemistryExperience in various chromatography purification techniquesTo apply, please submit your CV and cover letter at https://tinyurl.com/joincargenePlease note that only applications received via this link will be considered.If you have any questions, reach out at info@cargene.com","'C', 'Excel', 'R'","['Analytical', 'Biochemistry', 'Biology', 'Data Analysis', 'Innovation', 'LinkedIn', 'Oncology', 'Organic Chemistry', 'Organizational Skill', 'Platform', 'Research', 'Written Communication']"
Planners,KLA-Tencor,Singapore,2020-12-24,"Company OverviewKLA is a global leader in diversified electronics for the semiconductor manufacturing ecosystem. Virtually every electronic device in the world is produced using our technologies. No laptop, smartphone, wearable device, voice-controlled gadget, flexible screen, VR device or smart car would have made it into your hands without us. KLA invents systems and solutions for the manufacturing of wafers and reticles, integrated circuits, packaging, printed circuit boards and flat panel displays. The innovative ideas and devices that are advancing humanity all begin with inspiration, research and development. KLA focuses more than average on innovation and in 2019 we invested 15% of sales back into R&D. Our expert teams of physicists, engineers, data scientists and problem-solvers work together with the world’s leading technology providers to accelerate the delivery of tomorrow’s electronic devices. Life here is exciting and our teams thrive on tackling really hard problems. There is never a dull moment with us.Group/DivisionKLA has manufacturing sites across the globe, including Belgium, China, Germany, Israel, Singapore and Milpitas (CA). The Global Operations (GOPS) team, comprised of Manufacturing, Supply Chain Management, Manufacturing Engineering, Installation, and Quality, is responsible for manufacturing our leading-edge technology. We partner with our world-wide supply base and our design engineering teams to bring new products to market. The GOPS team is continuously working to build our products Better, Faster, Cheaper.We have multiple openings for Planner (Entry to Mid-level). Fresh graduates or candidates with the required experiences are welcome to apply.Responsibilities:Plans for production which includes releasing of work orders and ensuring on-time delivery of shipments based on customer requirementsWorks closely with purchasing and warehouse/logistics groups to ensure on-time receipt, delivery of materials and finished goods shipmentsMonitors and co-ordinates on material shortages, expediting and ensuring material availability to support production planManages spares planning support and ensure timely delivery of spares to distribution centreDrives spares repair material planning and optimize the materials needed to support the spares replenishment programDrives and minimize excess and obsolescence inventoryAssists in developing, maintaining and improving existing processes, procedures and key performance metricsRequirements:Bachelor Degree / Diploma or equivalent in Technical Engineering / Business / Supply ChainFresh graduates can be considered for entry positionCandidates with experience should have these experience and knowledge:Up to 5 years of related industry experience in manufacturing, production planningKnowledge of work order management and understanding of Bill of MaterialProficient in an ERP system, preferably SAP system (PP module) with good knowledge of supply chain, materials flow concepts and production planning reporting/metricsExperience in low volume high mix (preferably equipment manufacturing) and DFT/pull manufacturing environment is a plusStrong written and verbal communication skillsTeam player, self-driven and able to work under pressure with a sense of urgencyAbility to adapt to a fast-paced work environment and to work with a variety of offshore locationsAdaptability, Collaborates, Communication, Customer Focus, Decision Quality, Drives Results, Innovation, KLA Values, Problem Solving, Work ProcessesWe offer a competitive, family friendly total rewards package. We design our programs to reflect our commitment to an inclusive environment, while ensuring we provide benefits that meet the diverse needs of our employees.KLA is proud to be an equal opportunity employer","'SAP', 'C', 'R'","['Change Management', 'Electronics', 'Enterprise Resource Planning (ERP)', 'Geotechnical Engineering', 'German', 'Innovation', 'Integrated Circuit', 'Logistics', 'Manufacturing Engineering', 'Market', 'Mechanical Engineering', 'Nonverbal Communication', 'Printed Circuit Board', 'Problem Solving', 'Rally', 'Repair', 'Reporting', 'Research and Development (R&D)', 'SAP', 'Sales', 'Semiconductors', 'Sentry', 'Shortage', 'Supply Chain Management', 'Supply Chain Risk Management', 'Virtual Reality (VR)', 'Web Design']"
Scientist / Senior Scientist (Veterinary Applied Research),National Parks Board,Singapore,2020-12-23,"The Animal & Veterinary Service (AVS), a cluster of NParks, safeguards the health and welfare of animals through comprehensive and integrated programmes and works closely with partners in the veterinary and animal-related industries to strengthen capacities and enhance competencies in animal health and welfare. It is the main touch-point on animal and veterinary matters in Singapore and the first responder for all animal-related feedback. It also conducts public education and engagement programmes to foster a humane and gracious society for all, where pet owners, communities, and animals co-exist in greater harmony within our City in Nature.Responsibilities:You will be part of the Centre for Animal and Veterinary Sciences (CAVS) team under the Professional and Scientific Services Division of AVS. As a member of the trans-disciplinary team at CAVS, you will be responsible for providing professional and competent laboratory diagnostic and research support for animal and zoonotic disease biosurveillance programmes, various research projects with national and international partners, as well as laboratory services for external customers with the objective of meeting NParks mission to create the best living environment through excellence in nature conservation, greenery and recreation, and veterinary care, in partnership with the community.You will be involved in the following duties:Establish and validate test protocols for the culture, detection and typing of risk group 3 pathogens (RG3) veterinary and zoonotic viral, bacterial and fungal pathogens.Establish and validate test protocols for Next-Generation Sequencing (NGS) and other sequencing platforms for the genetic analysis of veterinary and zoonotic viral, bacterial and fungal pathogens, detection of antimicrobial resistance (AMR) genes, and the speciation and sub-speciation of wild animals.Perform phylogenetic analyses and process genomic data generated from NGS and other sequencing platforms.Perform laboratory tests for the culture, detection and typing of veterinary and zoonotic viral, bacterial and fungal pathogens (including risk group 3 pathogens).Documentation and implementation of laboratory management system to ensure the reliability of laboratory test results and laboratory safety.Carrying administrative process required to ensure daily function of the laboratory.Requirements:PhD in Microbiology, Life Sciences or related science discipline (Masters’ degree with relevant laboratory experience may be considered).Working experience in a microbiology or molecular laboratory and/or use of bioinformatics tools to analyse whole genome sequence data will be advantageous.Knowledge of ISO 17025 and workplace safety will be advantageous.Highly motivated individual with passion for laboratory work.Able to work independently and in a team environment.Competent in Microsoft Office Applications.Possess initiative, good leadership and communication skills (verbal and written).Passion for laboratory sciences and its application to support animal health and welfare and nature conservationOffice Location:The Animal & Plant Health Centre6 Perahu Road Singapore 718827Only shortlisted candidates will be notified.","'C', 'Microsoft Office', 'R'","['Administration', 'Analysis', 'Animal Health', 'Bioinformatics', 'Communication', 'Division', 'Documentation', 'Genomics', 'Leadership', 'Life Science', 'Management', 'Microbiology', 'Microsoft Office', 'Objective-C', 'Platform', 'Protocol', 'Recreation', 'Research', 'Sequence', 'Veterinary']"
Talent Acquisition/HR Executive,LYNX ANALYTICS PTE. LTD.,Singapore,2020-12-24,"[CANDIDATES WHO REQUIRE WORK PASSES NEED NOT APPLY]Founded in 2010, Lynx Analytics is a predictive analytics company run by world-class quantitative marketing scientists and industry-experienced data scientists. Our focus is to become the world’s leading telecom analytics solution provider while advancing graph analytics technology.Reporting to the Director of People in Singapore, this role will oversee and coordinate recruitment processes across the SEA and European region to ensure a resourcing capability that will support the fast pace of growth within the business.This position will suit an individual with strong interpersonal skills and the ability to liaise with a diverse group of people, including those in senior leadership positions. The ideal candidate will be experienced in undertaking recruitment across a variety of roles, preferably within technology or analytics. Experienced in working in a multi-stakeholder environment, you should be able to deal with complexity and ambiguity, while having an organised delivery approach. You will also be required to represent Lynx Analytics appropriately and professionally to external parties and potential candidates, in addition to building strong internal relationships. Being part of the HR team, you will need to reflect the Lynx Analytics Values (see below), identify these qualities in potential recruits and represent them through ongoing HR projects and activities across the organisation.This is an excellent opportunity for a motivated individual to establish themselves as a key contributor to our HR team, within a rapidly expanding and dynamic business environment.Talent AcquisitionManage ongoing recruitment assignments for all roles within SEA (and globally as required) including sourcing and screening candidates, including responding to direct applications developing Job Descriptions / specifications writing and placing ads on LinkedIn and relevant job boards conducting interviews (phone, face to face and online) organising technical tests and follow-up interviews with other stakeholders finalising offers internally and the generation of offer letters and employment contracts conducting reference checks on prospective employeesOptimise the company’s direct recruitment methods, particularly with regard to search (using Linkedin and other appropriate tools as required)Build and manage a candidate database and recruitment “pipeline” for each practiceLiaise with recruitment agencies to ensure positive relationships with key partners are maintained where appropriateAssist with the marketing of the Lynx Analytics Employer brand and value proposition, including maintenance of the careers website and social media channels and monitoring relevant external sites (such as Glassdoor)Manage graduate recruitment opportunities including attendance at appropriate careers fairs and events, and developing supporting marketing materials in conjunction with the Marketing teamLiaise with the HR team to ensure a consistent approachHR OperationsUndertake HR administrative operations as required for Europe-based employees, to ensure consistency of approach across the businessContribute to HR Data management and reporting; and assist in the provision of HR analytics for the generation of metrics/monthly HR dashboardsManage onboarding processes for new starters, including assisting in the development of onboarding packs/materials, ensuring induction schedules are in place for new hires, conducting onboarding HR introductions etc.Ensure compliance with all statutory requirements regarding employee documentationAssist in the organisation of staff events and in promoting the values and desired culture within LynxManage or support ad-hoc HR Projects as required (i.e., HR system implementation)Provide assistance to the Director of People in the application of any work passes or visasProvide assistance in generating salary increment letters, employment confirmation etcRespond to queries as required from employees regarding policies and procedures related to their employment (e.g., leave and other contractual or statutory entitlements).Provide support to the HR team with respect to ensuring Performance and Talent management processes (including performance reviews) are undertaken as required.To succeed in this role, you will need:Degree in Business or HRA minimum of 4 years in a Talent Acquisition or similar role with exposure to technology and/or analytics recruitmentStrong interpersonal skills with a positive and enthusiastic approachExperience in candidate management and the ability to represent the Lynx Analytics Employer Brand appropriatelyExcellent attention to detailExceptional organizational skills and the ability to manage multiple/competing prioritiesResilient to change, respectful of different work styles and approaches, and be able to manage confidential and sensitive information with discretionComfortable with being very hands-on, able to meet deadlines and operating with minimal supervision in a fast-paced environmentSound judgment and independent thinking, with good time management skillsAbility to proactively manage key stakeholder relationshipsHighly motivated to develop a career in HRLYNX ANALYTICS VALUESBe innovativePassion to achieveRelentless Customer FocusSucceed as a teamTake ownershipTrust and RespectWork Smart and Fast","'C', 'Excel', 'R'","['Administration', 'Business Ethics', 'Complexity', 'Data Management', 'Database', 'Graph', 'Human Resource (HR)', 'Induction', 'Leadership', 'LinkedIn', 'Lynx', 'Marketing', 'Organizational Skill', 'Performance Review', 'Predictive Analytics', 'Reporting', 'Social Media', 'Talent Management', 'Time Management', 'Writing']"
Incident Response Manager (APJ),ACHIEVE TALENTS PTE. LTD,Singapore,2020-12-23,"USMNCIncident Response leader for APJ regionStrong skills in digital forensicsRemote working until further noticeImmediately available will be added advantageOur Client is a leading Manufacturer in the Pharmaceutical industry with a complex network spanning the globe. With upcoming project requirements, they are seeking for a Incident Response Manager to join their local team.Job Description:You will lead Asia Pacific Global Incident Response (IR) Operations and co-lead the Cybersecurity SOC along with the US based Incident Response Manager to ensure continuity of 24/7 security services. Areas of responsibility include:Develop strategy and continuous improvement for Global Incident Response ProgramFulfills critical role as Incident Response Commander directly responsible for IR activities throughout the European and Asia Pacific RegionProvides direction and mentorship for workforce job proficiency by establishing and maintaining comprehensive professional development plansLead security event monitoring, management and responseDeliver accurate incident identification, assessment, quantification, reporting, communication, mitigation and monitoringEnsure Service Level Agreement (SLA) compliance and process consistency to achieve operational objectivesLead integration of standard and non-standard logs in Security Information and Event Monitoring (SIEM) solutionRevise and develop processes to strengthen Security OperationsLead team to include staff augmentation (Contract Workers (CW) and outsourced services pertaining to the CSOCLead coordination efforts with key partners to better understand activity or actions and their impact to the company environment.Maintain and upkeep relevant playbooks for responseTranslate complex technical incidents into business language and be able to present the same to different audiencesDemonstrate, integrate, and collaborate on improving existing information security solutions and services to address any gaps or deficiencies in the CSOC to address security risks.Collaborate with other Information Security teams and provide CSOC insight to where limited information security controls or solutions are presentLead efforts to integrate critical CSOC data into Information Security’s metrics program to enable critical strategic, operational, and tactical decision makingProvide mentorship and training on areas of expertise to Information Security and in-house teamsCollaborate, maintain and build relationships with internal and external parties that may impact Cybersecurity services and technologiesHave an understanding of the Operational Technology (OT) environment such as Human Machine Interfaces (HMI) and Programmable Logic Controllers (PLC).Requirements:Bachelor’s degree in Engineering, Information Systems, or Computer Science & 7 years of directly related experienceCompetent in digital computer forensics, electronic discovery, cyber incident response and information securityExperience with EnCase, FTK, NUIX, Cellebrite, IEF, etc.Detail-orientedCritical thinker, problem solverMentorHold 2 or more industry recognized digital forensic certifications: A+, CFCE, CCE, GCFA, GCFE, EnCE, ACE, CCME, or similar certificationCyber/network related certifications: (one or more): Network+, Server+, GREM, GNFA, CISSP, CCNA, CCNP, or similar certificationExcellent written and oral communication skillsAbility to create exceptional, detail-oriented, client deliverablesDevelops, implements, and sustains operational scripts, data structures, libraries and programming code that optimize security in emergent compute patterns with diverse applications throughout the global environment.Analyzes, designs, develops and operates programs, shell scripts, tests, and infrastructure automation capabilities in an advanced security context.Collaborates cross-functionally with analysts, engineers, data scientists to achieve continuous improvement in cyber defense/resilience.HOW TO APPLY:If you are a team player, meticulous & organized, and more importantly, believe that YOU CAN MAKE A DIFFERENCE, we would like to hear from you.Simply submit your application with your updated Resume in MS Word Format to Christopher.Ng@achievegroup.asia Christopher Ng Wai Yip (EA Personnel Reg. No.: R1216778) by clicking the ‘Apply link’ / or call your friendly Consultant, Christopher Ng Wai Yip, at 6590 9963 for a confidential discussion. I will be glad to assist you!Please indicate the below information in your resume:Current & Expected salaryReason(s) for leavingNotice Period / Availability to commence workYOUR SUCCESS IS OUR ACHIEVEMENT!Notice:We regret that only short-listed candidates will be notified. All applications will be treated with the strictest confidence.By submitting any application or resume to us, you will be deemed to have read & agreed to the terms of our Privacy Policy, and consented to us collecting, using, retaining and disclosing your personal information to prospective employers for their consideration, and for our marketing EDMs which you may opt out by unsubscribing in the mailer. You may refer and access our website at https://www.achievegroup.asia/privacy-policy/ for more information.Cessation of Collection of full NRIC Numbers:In compliance with the Personal Data Protection Act and commitment to protect candidates’ personal data, Achieve Group will cease to collect, process or use full NRIC numbers during our screening and job application process.Kindly ensure your resumes provided to us does not contain your full NRIC number and full home address during your job application.","'C', 'Excel', 'R'","['Automation', 'Certified Information Systems Security Professional (CISSP)', 'Cisco Certified Network Associate (CCNA)', 'Computer Science', 'Cybersecurity', 'Data Structure', 'Decision Making', 'Design', 'Electronics', 'Engineering', 'Human Machine Interface', 'IT Operations', 'Information Security', 'Information System', 'Logic', 'Management', 'Marketing', 'Microsoft Access', 'Oral Communication', 'Privacy', 'Programming Model', 'Reporting', 'Shell', 'Training']"
Senior Data Scientist,NEWBRIDGE,Singapore,2020-12-23,"Our client is the largest and most diversified television broadcasting company in the region. They owns and operates, programs or provides services to more television stations than anyone and has affiliations with all major networks. Our client is focused on bringing the most engaging content to web, mobile and over-the-top broadcasting to audiences all over the region.Reach out if you are· The Scientist/Senior Scientist/Lead Scientist - (Machine Learning Engineers) will work with the rest of the team to research, invent, and implement the next generation prediction, optimization, and analytics technology.· You are a brilliant, motivated self-starter and an extremely fast learner with top notch problem solving, and analytical skills.· You have a deep sense of curiosity and innate desire to dig deep into terabytes of data and love to play with the innards of complex algorithms, mathematical constructs and code.Responsibilities· Research, design and/or implement solutions to challenging problems in real-time bidding domain, such as all kinds of optimization problems, audience understanding, etc.· Research and improve features and machine learning models for production pipeline.(preferably in an Internet or ‘Direct to Consumer’ company with high velocity data and scaled controlled experiments)· Provide insights and suggestions on customer campaign optimization problems and product/platform optimization problems through statistical data analysis when needed.Only shortlisted candidates will be notified.Job Types: Full-time, PermanentSalary: $5,668.00 - $14,380.00 per monthExperience:Machine Learning: 4 years (Preferred)","'C', 'R', 'Machine Learning'","['Algorithm', 'Analytical', 'Campaign Optimization', 'Design', 'Internet', 'Machine Learning', 'Network', 'Platform', 'Play', 'Problem Solving', 'Research', 'Statistical Data Analysis', 'Television', 'Velocity']"
Research Engineer / Scientist (Sensor Technology),Bosch Group,Singapore,2020-12-25,"Company DescriptionRobert Bosch (South East Asia) Pte Ltd is a regional subsidiary of the Bosch Group, representing the Group's interests in Southeast Asia where it is present in all ASEAN member countries. Business operations in these countries report to Robert Bosch (South East Asia) Pte Ltd, located in Singapore. Bosch has been present in Southeast Asia since 1919, with diversified businesses in the company's four business sectors - Mobility Solutions, Industrial Technology, Consumer Goods, and Energy and Building Technology. Bosch's strategic objective is to improve quality of life with products and services that are innovative and spark enthusiasm. In short, Bosch creates technology that is “Invented for life.”Job DescriptionDeveloping new research approaches for sensing applications in consumer electronics and smart constructionEvaluating sensor related technologies, identifying risks and developing alternate solutions for insertion into both fielded and developmental systemsPerforming system and sub-system level test, conducting experiments/data collectionsDesigning and prototyping algorithm/signal processing solutions supporting IoT stackData analysis, Modeling system and sub-system behaviorQualificationsMasters or Ph.D. in Mechatronics engineering, Computer Science, Materials Science or PhysicsStrong technical skills related to magnetic, current, resistive sensor technologies, knowledge in MEMS sensor technologies will be an advantageAt least 5 years’ experience with designing, integration, prototyping, evaluating, testing and fielding solutionsKnowledge in signal processing and algorithm development, sensor modeling will be an advantageDomain knowledge in Connected Building Solutions, Indoor Air Quality, Water Quality Management, Waste Management, Sustainable Construction will be an advantage","'Golang', 'C', 'R'","['Algorithm', 'Apache Spark', 'Business Operations', 'Computer Science', 'Construction', 'Data Analysis', 'Electronics', 'Engineering', 'Internet of Things (IoT)', 'Materials Science', 'Mechatronics', 'Modelling', 'Objective-C', 'Prototyping', 'Quality Management', 'Research', 'Signal Processing', 'TestNG', 'Testing']"
Product Designer,INTELLLEX,Singapore,2020-12-24,"About INTELLLEX: INTELLLEX is adding to our team of people who are championing smarter knowledge management in the legal domain. Our intuitive software automatically organises and enriches the knowledge assets with context, for easy retrieval.Earlier in 2020, we raised a Series A round to scale our capabilities. We celebrate collaboration and provide opportunities for everyone in the team to work across teams and be involved in discussions from strategy to lunch plans. We're looking for a designer to realise major ambitions for our product, and make a mark with impactful design work ahead.About the job: At INTELLLEX, Design is closely integrated with product development and not left as an afterthought. We believe that the best designs come from solid research and a team who ensures anything we build adds value to the business and continues to delight our users.As a product designer, you'll be working on the web interfaces for our enterprise app and suite of tools. That includes improving on existing features or rethinking the way we do something.You love getting involved in the big picture and thrives in translating insights to usable products for our users. You understand that product design transcends how things look, but it is a continuous exercise in problem-solving and empathy. Depending on the problem, you use a variety of tools like pen on paper, bouncing off ideas with your colleagues at the pantry or use a software that you pour your thinking to.What you'll be doing: Drive/contribute to shaped projects, over six-week cyclesSet direction, take ownership and see features through from inception to build with Product Managers, Engineers and Data ScientistDiscover insights through continuous customer, user, and stakeholder engagement; drive research test plans and strategyExplore multiple directions for the problems you're solving; prototyping interactionsIdentify essential qualities of each project: what's important, what's not, how can we limit cost and risk?Thinking how to strategically roll out your designs in small steps to validate your assumptionIterating on the work based on the feedback you getWe're looking for someone with: BaselineAt least 2 years experience in product design, designing digital tools/features, interaction designAptitude for shipping and able to balance quality and timeA keenness for identifying user needs, defining clear solutions, and delivering those through detailed design.Communication skills necessary to translate between user needs and the technical realitiesDemonstrates comfort with an iterative design process such as seeking out and iterating on feedback to raise the barAbility to speak confidently to your design work and convince others of your reasoningNice-to-have: Strong systems thinking and interaction design skillsExperience shipping enterprise products/featuresExperience connecting innovative solutions to user problems with actual business needs of a rapidly scaling organisationCommunication skills to help set up frameworks and working towards raising quality and improving our team processesHave a great sense for aesthetics that could both work with or extend INTELLLEX's styleTraits that are important to us: Eagerness to learn, a track record for being self-driven; ability to flourish with minimal guidanceAbility to operate in a fast-paced environment, often wearing multiple hatsThe instinct to be proactive and persuade colleagues by constructing compelling narratives both in-person and in-writingTakes steps to understand complex technical issues, discern impact and communicate them to maximise clarity and drive resolutionNo ego. Strong opinions, loosely held.How to ApplyIf you'd like to apply, send us your portfolio / samples of your work, resume, and brief answers to the following:Tell us why you’re interested in working at INTELLLEX.Tell us briefly about the design accomplishment you are most proud of, and why?Job Types: Full-time, PermanentSalary: $3,500.00 - $6,000.00 per monthBenefits:Health insuranceProfessional developmentWork from homeSchedule:Monday to FridayExperience:Product Design: 2 years (Preferred)Work Remotely:Temporarily due to COVID-19","'C', 'R'","['Aesthetics', 'Collaboration', 'Communication', 'Construction', 'Empathy', 'Interaction Design', 'Knowledge Management', 'Problem Solving', 'Product Development', 'Prototyping', 'Research', 'Translation']"
Research Scientist (Air Quality topics for building and automotive domains),Bosch Group,Singapore,2020-12-25,"Company DescriptionRobert Bosch (South East Asia) Pte Ltd is a regional subsidiary of the Bosch Group, representing the Group's interests in Southeast Asia where it is present in all ASEAN member countries. Business operations in these countries report to Robert Bosch (South East Asia) Pte Ltd, located in Singapore. Bosch has been present in Southeast Asia since 1919, with diversified businesses in the company's four business sectors - Mobility Solutions, Industrial Technology, Consumer Goods, and Energy and Building Technology. Bosch's strategic objective is to improve quality of life with products and services that are innovative and spark enthusiasm. In short, Bosch creates technology that is “Invented for life.”Job DescriptionDevelopment, analysis, modelling and simulation of air quality systems for related technological enhancements and innovation.Understanding public, business and consumer needs to do technical opportunity assessment.Generating innovation ideas on IAQ for building and automotive domains.Participating in advanced research projects as expert engineer on IAQ.Building cooperation with IAQ related academic and government departments for opportunity assessment and ideation.QualificationsPhD or Master degree on related engineering departments on air quality systems, chemical processing, filtering and air quality relevant sensors development.Experienced on filtration systems analysis, evaluation, relevant standards and testing methods.Capable on applied data analytics, IoT systems and machine learning methods.Aware of air quality problems, filtration techniques, capable of evaluating and developing filtration solutions.Experienced on innovation process and project management.Highly open to develop self-technical capabilities on IAQ and HVAC related new technologies and trends.","'Golang', 'C', 'R'","['Apache Spark', 'Automotive', 'Business Operations', 'Chemical Processing', 'Data Analytics', 'Engineering', 'Innovation', 'Internet of Things (IoT)', 'Machine Learning', 'Modelling', 'Objective-C', 'Project Management', 'Research', 'System Analysis', 'TestNG', 'Testing']"
Genomics Platform Team Lead,Hummingbird Bioscience Pte. Ltd,Singapore,2020-12-22,"Hummingbird Bioscience is an innovative therapeutics company with a proprietary rational antibody discovery platform and deep experience in the application of integrative genomics and proteomics. We develop precision therapeutic antibodies to clinical proof-of-concept for patients with the highest unmet need.You will be leading a new group within Hummingbird Bioscience focused on developing and implementing novel genomic platform technologies to support antibody discovery, engineering pharmacology and production. You will recruit and lead a team to implement new methods in both the wet-lab and perform bioinformatics analysis and interpretation. You will report to and be supported by the Chief Technology Officer.The position demands a high level of knowledge of state-of-the-art genomic technologies including multi-modal single-cell sequencing, transcriptomics, long-read technologies and familiarity with downstream bioinformatics analysis. You will be in close liaison with other team leaders to understand the challenges they face and to design and implement solutions to enable a step change in our ability to discover new antibodies and understand their effects in model systems. This is an excellent opportunity for a highly motivated scientist to use genomic techniques to help translate newly discovered antibodies into safe and effective treatments.JOB DESCRIPTIONManagement of team members including wet-lab and bioinformatics staffInstrument procurement, set-up and managementComputational platform management (may be shared with the CTO)Ability to adapt existing protocols and develop new onesDevelop and support new in-house platform technologies including but not limited to:Microfluidic techniques for single B-cell capture, screening and/or sequencingDevelop multi-modal single-cell sequencing assays for tissue profilingImplement spatial transcriptomic assaysPerform hands-on experimentation and supervision using a wide range of molecular and cellular techniques as including but not limited to:DNA and RNA extraction at a variety of scales suitable for different NGS platformsAssessment of nucleic acid quality and quantityPreparation of short and long read libraries for a variety of NGS platformsPreparation of single cell libraries (e.g. 10X Genomics)QC, analysis and critical interpretation of dataSet up appropriate data warehousingMaintenance and operation of sequencers and related equipment together with stock levels and system performanceCritically analyse and interpret data and accurately document and communicate results to other teamsQUALIFICATIONS AND EXPERIENCE:PhD degree in related fields including cell and molecular biology, tumor biology, immunology, antibody development with demonstrated scientific acumenDeep familiarity with molecular biology and on-going curiosity regarding new techniques with a track record of developing new platforms/protocols using NGS platformsAt least 5 years of professional experience in the biopharma industry/academia/CROExperience in drug discovery and/or drug development preferredDemonstrated project management skills and leadership experience is a pre-requisiteExcellent written and verbal communication skills, along with the ability to work in cross-functional project teamsExcellent interpersonal skills with the ability to advance multiple projects in a fast-paced environmentExperience of unix and bioinformatics to analyze genome-scale data is desirable","'C', 'Excel', 'R'","['Bioinformatics Analysis', 'Dataset', 'Design', 'Engineering', 'Genomics', 'Immunology', 'Interpreter', 'Leadership', 'Molecular Biology', 'Nonverbal Communication', 'Pharmacology', 'Platform', 'Procurement', 'Project Management', 'Protocol', 'Sales', 'Unix']"
